# OpenSignals Text File Format. Version 1
# {"98:D3:51:FE:86:2E": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FE:86:2E", "device connection": "BTH98:D3:51:FE:86:2E", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-9-11", "time": "12:7:50.975", "channels": [2], "sensor": ["EGGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	518	
1	0	0	0	0	518	
2	0	0	0	0	517	
3	0	0	0	0	517	
4	0	0	0	0	516	
5	0	0	0	0	516	
6	0	0	0	0	515	
7	0	0	0	0	516	
8	0	0	0	0	516	
9	0	0	0	0	515	
10	0	0	0	0	516	
11	0	0	0	0	516	
12	0	0	0	0	515	
13	0	0	0	0	515	
14	0	0	0	0	515	
15	0	0	0	0	514	
0	0	0	0	0	515	
1	0	0	0	0	515	
2	0	0	0	0	515	
3	0	0	0	0	515	
4	0	0	0	0	516	
5	0	0	0	0	516	
6	0	0	0	0	516	
7	0	0	0	0	517	
8	0	0	0	0	517	
9	0	0	0	0	518	
10	0	0	0	0	519	
11	0	0	0	0	519	
12	0	0	0	0	519	
13	0	0	0	0	519	
14	0	0	0	0	519	
15	0	0	0	0	519	
0	0	0	0	0	520	
1	0	0	0	0	519	
2	0	0	0	0	518	
3	0	0	0	0	518	
4	0	0	0	0	518	
5	0	0	0	0	517	
6	0	0	0	0	518	
7	0	0	0	0	518	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	518	
12	0	0	0	0	518	
13	0	0	0	0	519	
14	0	0	0	0	519	
15	0	0	0	0	519	
0	0	0	0	0	519	
1	0	0	0	0	517	
2	0	0	0	0	517	
3	0	0	0	0	517	
4	0	0	0	0	519	
5	0	0	0	0	519	
6	0	0	0	0	519	
7	0	0	0	0	519	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	516	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	516	
14	0	0	0	0	518	
15	0	0	0	0	519	
0	0	0	0	0	519	
1	0	0	0	0	519	
2	0	0	0	0	520	
3	0	0	0	0	520	
4	0	0	0	0	520	
5	0	0	0	0	519	
6	0	0	0	0	520	
7	0	0	0	0	519	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	519	
12	0	0	0	0	517	
13	0	0	0	0	517	
14	0	0	0	0	518	
15	0	0	0	0	518	
0	0	0	0	0	518	
1	0	0	0	0	518	
2	0	0	0	0	518	
3	0	0	0	0	517	
4	0	0	0	0	517	
5	0	0	0	0	517	
6	0	0	0	0	518	
7	0	0	0	0	519	
8	0	0	0	0	519	
9	0	0	0	0	518	
10	0	0	0	0	519	
11	0	0	0	0	519	
12	0	0	0	0	520	
13	0	0	0	0	521	
14	0	0	0	0	523	
15	0	0	0	0	524	
0	0	0	0	0	524	
1	0	0	0	0	526	
2	0	0	0	0	526	
3	0	0	0	0	526	
4	0	0	0	0	526	
5	0	0	0	0	526	
6	0	0	0	0	525	
7	0	0	0	0	524	
8	0	0	0	0	525	
9	0	0	0	0	526	
10	0	0	0	0	526	
11	0	0	0	0	527	
12	0	0	0	0	526	
13	0	0	0	0	526	
14	0	0	0	0	526	
15	0	0	0	0	524	
0	0	0	0	0	524	
1	0	0	0	0	525	
2	0	0	0	0	526	
3	0	0	0	0	527	
4	0	0	0	0	527	
5	0	0	0	0	527	
6	0	0	0	0	528	
7	0	0	0	0	529	
8	0	0	0	0	531	
9	0	0	0	0	533	
10	0	0	0	0	534	
11	0	0	0	0	536	
12	0	0	0	0	537	
13	0	0	0	0	538	
14	0	0	0	0	539	
15	0	0	0	0	540	
0	0	0	0	0	540	
1	0	0	0	0	540	
2	0	0	0	0	540	
3	0	0	0	0	539	
4	0	0	0	0	539	
5	0	0	0	0	538	
6	0	0	0	0	537	
7	0	0	0	0	537	
8	0	0	0	0	535	
9	0	0	0	0	534	
10	0	0	0	0	534	
11	0	0	0	0	533	
12	0	0	0	0	532	
13	0	0	0	0	532	
14	0	0	0	0	532	
15	0	0	0	0	531	
0	0	0	0	0	530	
1	0	0	0	0	529	
2	0	0	0	0	528	
3	0	0	0	0	528	
4	0	0	0	0	527	
5	0	0	0	0	527	
6	0	0	0	0	527	
7	0	0	0	0	527	
8	0	0	0	0	527	
9	0	0	0	0	527	
10	0	0	0	0	526	
11	0	0	0	0	526	
12	0	0	0	0	525	
13	0	0	0	0	525	
14	0	0	0	0	524	
15	0	0	0	0	522	
0	0	0	0	0	522	
1	0	0	0	0	523	
2	0	0	0	0	523	
3	0	0	0	0	521	
4	0	0	0	0	520	
5	0	0	0	0	519	
6	0	0	0	0	518	
7	0	0	0	0	516	
8	0	0	0	0	514	
9	0	0	0	0	512	
10	0	0	0	0	511	
11	0	0	0	0	509	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	508	
7	0	0	0	0	507	
8	0	0	0	0	506	
9	0	0	0	0	506	
10	0	0	0	0	505	
11	0	0	0	0	505	
12	0	0	0	0	505	
13	0	0	0	0	504	
14	0	0	0	0	505	
15	0	0	0	0	505	
0	0	0	0	0	505	
1	0	0	0	0	504	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	504	
5	0	0	0	0	504	
6	0	0	0	0	505	
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	504	
12	0	0	0	0	505	
13	0	0	0	0	505	
14	0	0	0	0	505	
15	0	0	0	0	505	
0	0	0	0	0	505	
1	0	0	0	0	505	
2	0	0	0	0	506	
3	0	0	0	0	504	
4	0	0	0	0	504	
5	0	0	0	0	502	
6	0	0	0	0	502	
7	0	0	0	0	502	
8	0	0	0	0	501	
9	0	0	0	0	500	
10	0	0	0	0	499	
11	0	0	0	0	497	
12	0	0	0	0	496	
13	0	0	0	0	494	
14	0	0	0	0	492	
15	0	0	0	0	489	
0	0	0	0	0	486	
1	0	0	0	0	483	
2	0	0	0	0	480	
3	0	0	0	0	477	
4	0	0	0	0	473	
5	0	0	0	0	471	
6	0	0	0	0	470	
7	0	0	0	0	468	
8	0	0	0	0	468	
9	0	0	0	0	467	
10	0	0	0	0	468	
11	0	0	0	0	472	
12	0	0	0	0	475	
13	0	0	0	0	480	
14	0	0	0	0	487	
15	0	0	0	0	495	
0	0	0	0	0	505	
1	0	0	0	0	515	
2	0	0	0	0	526	
3	0	0	0	0	537	
4	0	0	0	0	549	
5	0	0	0	0	563	
6	0	0	0	0	579	
7	0	0	0	0	596	
8	0	0	0	0	614	
9	0	0	0	0	631	
10	0	0	0	0	650	
11	0	0	0	0	669	
12	0	0	0	0	688	
13	0	0	0	0	704	
14	0	0	0	0	722	
15	0	0	0	0	740	
0	0	0	0	0	758	
1	0	0	0	0	778	
2	0	0	0	0	796	
3	0	0	0	0	809	
4	0	0	0	0	819	
5	0	0	0	0	820	
6	0	0	0	0	815	
7	0	0	0	0	803	
8	0	0	0	0	786	
9	0	0	0	0	766	
10	0	0	0	0	745	
11	0	0	0	0	724	
12	0	0	0	0	701	
13	0	0	0	0	678	
14	0	0	0	0	655	
15	0	0	0	0	629	
0	0	0	0	0	602	
1	0	0	0	0	577	
2	0	0	0	0	553	
3	0	0	0	0	531	
4	0	0	0	0	511	
5	0	0	0	0	492	
6	0	0	0	0	476	
7	0	0	0	0	460	
8	0	0	0	0	449	
9	0	0	0	0	442	
10	0	0	0	0	437	
11	0	0	0	0	433	
12	0	0	0	0	431	
13	0	0	0	0	430	
14	0	0	0	0	431	
15	0	0	0	0	433	
0	0	0	0	0	436	
1	0	0	0	0	439	
2	0	0	0	0	442	
3	0	0	0	0	444	
4	0	0	0	0	449	
5	0	0	0	0	455	
6	0	0	0	0	461	
7	0	0	0	0	466	
8	0	0	0	0	470	
9	0	0	0	0	471	
10	0	0	0	0	471	
11	0	0	0	0	471	
12	0	0	0	0	470	
13	0	0	0	0	468	
14	0	0	0	0	468	
15	0	0	0	0	467	
0	0	0	0	0	466	
1	0	0	0	0	465	
2	0	0	0	0	465	
3	0	0	0	0	465	
4	0	0	0	0	465	
5	0	0	0	0	465	
6	0	0	0	0	467	
7	0	0	0	0	467	
8	0	0	0	0	467	
9	0	0	0	0	465	
10	0	0	0	0	466	
11	0	0	0	0	467	
12	0	0	0	0	467	
13	0	0	0	0	468	
14	0	0	0	0	469	
15	0	0	0	0	469	
0	0	0	0	0	469	
1	0	0	0	0	469	
2	0	0	0	0	468	
3	0	0	0	0	468	
4	0	0	0	0	469	
5	0	0	0	0	470	
6	0	0	0	0	471	
7	0	0	0	0	471	
8	0	0	0	0	471	
9	0	0	0	0	471	
10	0	0	0	0	471	
11	0	0	0	0	471	
12	0	0	0	0	473	
13	0	0	0	0	473	
14	0	0	0	0	474	
15	0	0	0	0	475	
0	0	0	0	0	475	
1	0	0	0	0	476	
2	0	0	0	0	475	
3	0	0	0	0	475	
4	0	0	0	0	475	
5	0	0	0	0	475	
6	0	0	0	0	475	
7	0	0	0	0	476	
8	0	0	0	0	477	
9	0	0	0	0	477	
10	0	0	0	0	478	
11	0	0	0	0	479	
12	0	0	0	0	480	
13	0	0	0	0	481	
14	0	0	0	0	483	
15	0	0	0	0	484	
0	0	0	0	0	485	
1	0	0	0	0	486	
2	0	0	0	0	486	
3	0	0	0	0	486	
4	0	0	0	0	486	
5	0	0	0	0	486	
6	0	0	0	0	487	
7	0	0	0	0	487	
8	0	0	0	0	488	
9	0	0	0	0	488	
10	0	0	0	0	489	
11	0	0	0	0	490	
12	0	0	0	0	490	
13	0	0	0	0	489	
14	0	0	0	0	489	
15	0	0	0	0	490	
0	0	0	0	0	491	
1	0	0	0	0	492	
2	0	0	0	0	491	
3	0	0	0	0	491	
4	0	0	0	0	492	
5	0	0	0	0	493	
6	0	0	0	0	494	
7	0	0	0	0	495	
8	0	0	0	0	495	
9	0	0	0	0	496	
10	0	0	0	0	496	
11	0	0	0	0	496	
12	0	0	0	0	496	
13	0	0	0	0	496	
14	0	0	0	0	497	
15	0	0	0	0	498	
0	0	0	0	0	499	
1	0	0	0	0	500	
2	0	0	0	0	501	
3	0	0	0	0	502	
4	0	0	0	0	501	
5	0	0	0	0	501	
6	0	0	0	0	502	
7	0	0	0	0	502	
8	0	0	0	0	503	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	504	
12	0	0	0	0	504	
13	0	0	0	0	504	
